gene,cases_synonymous,cases_missense,cases_PTVs,control_synonymous,control_missense,control_PTVs,sample_synonymous,sample_missense,sample_PTVs,pval_synonymous,OR_synonymous,lowci_synonymous,highci_synonymous,pval_missense,OR_missense,lowci_missense,highci_missense,pval_PTVs,OR_PTVs,lowci_PTVs,highci_PTVs,cases_missense_MPC>=2,control_missense_MPC>=2,sample_missense_MPC>=2,pval_missense_MPC>=2,OR_missense_MPC>=2,lowci_missense_MPC>=2,highci_missense_MPC>=2
OR7D4,0,7,1,0,0,0,0,7,1,,,,,0.00042618407311165803,inf,2.9271852990982574,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OR7E24,2,2,1,0,0,0,2,2,1,0.108994485854413,inf,0.3810289196999768,inf,0.108994485854413,inf,0.3810289196999768,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OR8A1,2,2,0,0,0,0,2,2,0,0.108994485854413,inf,0.3810289196999768,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
OR8D4,2,3,0,0,0,0,2,3,0,0.108994485854413,inf,0.3810289196999768,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
OR8G5,2,5,0,0,0,0,2,5,0,0.108994485854413,inf,0.3810289196999768,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
OR8H2,2,5,0,0,0,0,2,5,0,0.108994485854413,inf,0.3810289196999768,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
OR8H3,0,3,1,0,1,0,0,4,1,,,,,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OR8I2,0,1,1,0,0,0,0,1,1,,,,,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OR8K1,1,3,1,0,0,0,1,3,1,0.3301717508331197,inf,0.052018464830419324,inf,0.03597442136310939,inf,0.8385372201147251,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OR8K3,2,8,0,1,1,0,3,9,0,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,0.0008941761120041015,16.258694234608782,2.1784503892312044,719.0997339648587,,,,,,,,,,,
OR8S1,5,1,0,0,0,0,5,1,0,0.003916934604011342,inf,1.860234948898496,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OR8U1,1,4,1,0,0,0,1,4,1,0.3301717508331197,inf,0.052018464830419324,inf,0.011871559049826107,inf,1.3398046898434977,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OR9A4,0,3,0,0,0,0,0,3,0,,,,,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
OR9G1,4,4,0,0,0,0,4,4,0,0.011871559049826107,inf,1.3398046898434977,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
OR9K2,4,5,0,0,0,0,4,5,0,0.011871559049826107,inf,1.3398046898434977,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
OR9Q1,1,6,0,0,1,0,1,7,0,0.3301717508331197,inf,0.052018464830419324,inf,0.006487873716412851,12.189116391382642,1.4778146974844977,559.189159820999,,,,,,,,,,,
OR9Q2,3,6,0,0,0,0,3,5,0,0.03597442136310939,inf,0.8385372201147251,inf,0.0012921397364403988,inf,2.390602521021566,inf,,,,,,,,,,,
ORAI1,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
ORAI2,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
ORAI3,2,2,0,0,1,0,2,3,0,0.108994485854413,inf,0.3810289196999768,inf,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,,,,,,,,,,,
ORAOV1,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
ORC1,1,5,0,1,1,0,2,6,0,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,,,,,,,,,,,
ORC2,1,5,0,0,0,0,1,5,0,0.3301717508331197,inf,0.052018464830419324,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
ORC3,1,2,0,0,0,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
ORC4,1,8,0,0,1,0,1,8,0,0.3301717508331197,inf,0.052018464830419324,inf,0.0008941761120041015,16.258694234608782,2.1784503892312044,719.0997339648587,,,,,,,,,,,
ORC5,2,3,0,0,0,0,2,3,0,0.108994485854413,inf,0.3810289196999768,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
ORC6,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
ORM1,3,3,0,0,0,0,1,3,0,0.03597442136310939,inf,0.8385372201147251,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
ORM2,0,0,1,1,0,0,1,0,1,1.0,0.0,0.0,79.02388266631878,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
ORMDL2,1,1,1,0,0,0,1,1,1,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OS9,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OSBP,1,5,0,0,0,0,1,5,0,0.3301717508331197,inf,0.052018464830419324,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
OSBP2,3,4,0,0,1,1,3,5,1,0.03597442136310939,inf,0.8385372201147251,inf,0.04369005683308515,8.1207798198385,0.8032690926837996,399.203114621839,1.0,0.0,0.0,79.02388266631878,,,,,,,
OSBPL10,1,5,1,0,1,0,1,6,1,0.3301717508331197,inf,0.052018464830419324,inf,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OSBPL11,1,6,0,0,0,0,1,6,0,0.3301717508331197,inf,0.052018464830419324,inf,0.0012921397364403988,inf,2.390602521021566,inf,,,,,,,,,,,
OSBPL1A,5,11,1,2,2,0,7,13,1,0.04342349700549921,5.076199316491638,0.830613896732438,53.3046467641251,0.0001915375247463488,11.18716168594811,2.439260722971176,103.93752188093859,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OSBPL2,1,7,0,0,0,0,1,6,0,0.3301717508331197,inf,0.052018464830419324,inf,0.00042618407311165803,inf,2.9271852990982574,inf,,,,,,,,,,,
OSBPL3,2,6,0,0,0,0,2,6,0,0.108994485854413,inf,0.3810289196999768,inf,0.0012921397364403988,inf,2.390602521021566,inf,,,,,,,,,,,
OSBPL5,2,5,0,0,0,0,2,5,0,0.108994485854413,inf,0.3810289196999768,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
OSBPL6,2,5,0,0,1,0,2,6,0,0.108994485854413,inf,0.3810289196999768,inf,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,,,,,,,,,,,
OSBPL7,6,8,0,0,1,0,6,9,0,0.0012921397364403988,inf,2.390602521021566,inf,0.0008941761120041015,16.258694234608782,2.1784503892312044,719.0997339648587,,,,,,,,,,,
OSBPL8,1,1,1,0,0,0,1,1,1,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OSBPL9,1,3,0,0,0,0,1,3,0,0.3301717508331197,inf,0.052018464830419324,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
OSCAR,1,2,0,0,0,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
OSCP1,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OSER1,1,2,0,0,0,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
OSGEP,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OSGEPL1,2,2,0,0,0,0,2,2,0,0.108994485854413,inf,0.3810289196999768,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
OSGIN1,0,6,1,0,0,0,0,6,1,,,,,0.0012921397364403988,inf,2.390602521021566,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OSGIN2,1,5,0,0,0,0,1,5,0,0.3301717508331197,inf,0.052018464830419324,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
OSM,2,2,0,0,0,0,2,2,0,0.108994485854413,inf,0.3810289196999768,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
OSMR,1,6,1,1,2,0,2,8,1,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.018674481981852648,6.0930220457977535,1.0889104788721022,61.79671114668531,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OSR1,2,1,0,0,0,0,2,1,0,0.108994485854413,inf,0.3810289196999768,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OSR2,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OSTC,2,0,0,0,0,0,2,0,0,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,,,,,
OSTF1,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
OSTM1,0,1,0,0,1,0,0,2,0,,,,,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,
OSTN,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OTC,1,1,0,0,1,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,
OTOF,5,11,0,1,1,0,6,12,0,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,4.2167745382106973e-05,22.37205594626647,3.2494400062971627,958.8056320839536,,,,,,,,,,,
OTOGL,3,7,0,1,0,0,4,7,0,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,0.00042618407311165803,inf,2.9271852990982574,inf,,,,,,,,,,,
OTOL1,1,4,0,0,0,0,1,4,0,0.3301717508331197,inf,0.052018464830419324,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
OTOP1,2,8,3,0,2,0,2,10,3,0.108994485854413,inf,0.3810289196999768,inf,0.003167255498973341,8.128165113983878,1.6210078351990551,78.54259072487518,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,
OTOP2,5,6,0,0,0,0,5,6,0,0.003916934604011342,inf,1.860234948898496,inf,0.0012921397364403988,inf,2.390602521021566,inf,,,,,,,,,,,
OTOP3,6,8,1,0,0,0,6,8,1,0.0012921397364403988,inf,2.390602521021566,inf,0.0001405430890895745,inf,3.467511955277286,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OTOR,0,1,0,0,1,0,0,2,0,,,,,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,
OTOS,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OTP,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
OTUB1,2,1,0,0,0,0,2,1,0,0.108994485854413,inf,0.3810289196999768,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OTUB2,1,1,1,0,0,0,1,1,1,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OTUD6A,1,2,0,0,0,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
OTUD6B,1,0,1,0,0,0,1,0,1,0.3301717508331197,inf,0.052018464830419324,inf,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OTUD7A,2,3,0,0,1,0,2,4,0,0.108994485854413,inf,0.3810289196999768,inf,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,,,,,,,,,,,
OTUD7B,1,4,0,0,0,0,1,4,0,0.3301717508331197,inf,0.052018464830419324,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
OTX1,1,2,0,0,0,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
OTX2,1,2,0,0,0,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
OVCA2,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OVCH1,3,11,4,1,2,0,4,13,4,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,0.0001915375247463488,11.18716168594811,2.439260722971176,103.93752188093859,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,
OVGP1,0,2,1,0,0,0,0,2,1,,,,,0.108994485854413,inf,0.3810289196999768,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
OVOL2,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OXA1L,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OXCT1,3,2,0,0,0,0,3,2,0,0.03597442136310939,inf,0.8385372201147251,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
OXCT2,2,1,0,0,0,0,2,1,0,0.108994485854413,inf,0.3810289196999768,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OXER1,2,5,0,0,0,0,2,5,0,0.108994485854413,inf,0.3810289196999768,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
OXGR1,2,5,0,0,1,0,2,6,0,0.108994485854413,inf,0.3810289196999768,inf,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,,,,,,,,,,,
OXLD1,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
OXNAD1,1,2,0,0,0,1,1,2,1,0.3301717508331197,inf,0.052018464830419324,inf,0.108994485854413,inf,0.3810289196999768,inf,1.0,0.0,0.0,79.02388266631878,,,,,,,
OXSM,1,6,0,0,2,0,1,8,0,0.3301717508331197,inf,0.052018464830419324,inf,0.018674481981852648,6.0930220457977535,1.0889104788721022,61.79671114668531,,,,,,,,,,,
OXSR1,0,3,0,1,0,0,1,3,0,1.0,0.0,0.0,79.02388266631878,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
OXTR,1,5,1,1,0,0,2,5,1,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.003916934604011342,inf,1.860234948898496,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
P2RX1,1,3,0,0,0,0,1,3,0,0.3301717508331197,inf,0.052018464830419324,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
P2RX2,0,5,0,0,1,0,0,6,0,,,,,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,,,,,,,,,,,
P2RX3,0,3,1,0,0,0,0,3,1,,,,,0.03597442136310939,inf,0.8385372201147251,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
P2RX4,2,6,0,1,0,0,3,6,0,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,0.0012921397364403988,inf,2.390602521021566,inf,,,,,,,,,,,
P2RX5,1,7,0,0,1,0,1,8,0,0.3301717508331197,inf,0.052018464830419324,inf,0.002425670961266237,14.223242774062946,1.8260873738401735,639.1543464747642,,,,,,,,,,,
P2RX6,1,2,0,0,0,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
P2RX7,2,5,0,0,0,0,2,5,0,0.108994485854413,inf,0.3810289196999768,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
P2RY1,2,0,0,1,1,0,3,1,0,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,1.0,0.0,0.0,79.02388266631878,,,,,,,,,,,
P2RY10,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
P2RY11,0,13,1,0,3,0,0,6,1,,,,,0.00010267692429683116,8.81578493806447,2.420758776354495,48.32436966546051,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
P2RY12,3,4,1,0,2,0,3,6,1,0.03597442136310939,inf,0.8385372201147251,inf,0.0969883526155232,4.0600698064776335,0.5816004925303284,44.901130198904895,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
P2RY13,1,4,1,0,0,0,1,4,1,0.3301717508331197,inf,0.052018464830419324,inf,0.011871559049826107,inf,1.3398046898434977,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
P2RY14,1,8,0,0,0,0,1,8,0,0.3301717508331197,inf,0.052018464830419324,inf,0.0001405430890895745,inf,3.467511955277286,inf,,,,,,,,,,,
P2RY2,2,2,0,0,0,0,2,2,0,0.108994485854413,inf,0.3810289196999768,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
P2RY4,1,6,0,1,1,0,2,7,0,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.006487873716412851,12.189116391382642,1.4778146974844977,559.189159820999,,,,,,,,,,,
P2RY6,1,0,0,1,0,0,2,0,0,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,,,,,
P2RY8,5,5,0,0,0,0,5,5,0,0.003916934604011342,inf,1.860234948898496,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,2.0,0.0,2.0,0.108994485854413,inf,0.3810289196999768,inf
P4HA1,3,3,1,0,0,0,3,3,1,0.03597442136310939,inf,0.8385372201147251,inf,0.03597442136310939,inf,0.8385372201147251,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
P4HA2,0,10,0,0,1,0,0,11,0,,,,,0.00011768591224542417,20.33314848260924,2.890694879450099,878.9265687414273,,,,,,,,,,,
P4HA3,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
P4HB,7,5,0,0,0,0,7,5,0,0.00042618407311165803,inf,2.9271852990982574,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
P4HTM,1,0,0,0,0,0,1,0,0,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,,,,,
PA2G4,0,1,0,0,1,0,0,2,0,,,,,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,
PAAF1,1,2,0,1,0,0,2,2,0,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
PABPC1,4,3,0,0,0,0,4,3,0,0.011871559049826107,inf,1.3398046898434977,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
PABPC1L,3,4,0,1,2,0,4,6,0,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,0.0969883526155232,4.0600698064776335,0.5816004925303284,44.901130198904895,,,,,,,,,,,
PABPC3,1,10,2,0,1,0,1,11,2,0.3301717508331197,inf,0.052018464830419324,inf,0.00011768591224542417,20.33314848260924,2.890694879450099,878.9265687414273,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,
PABPC4,4,5,0,0,2,0,4,6,0,0.011871559049826107,inf,1.3398046898434977,inf,0.04342349700549921,5.076199316491638,0.830613896732438,53.3046467641251,,,,,,,,,,,
PABPC5,5,2,0,1,0,0,6,2,0,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
PABPN1,2,4,1,0,0,0,2,2,1,0.108994485854413,inf,0.3810289196999768,inf,0.011871559049826107,inf,1.3398046898434977,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
PABPN1L,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
PACRG,0,4,0,1,2,0,1,6,0,1.0,0.0,0.0,79.02388266631878,0.0969883526155232,4.0600698064776335,0.5816004925303284,44.901130198904895,,,,,,,,,,,
PACS1,3,3,0,2,0,0,5,3,0,0.3399551869003277,3.0443613995111147,0.3485850272371702,36.48612398803831,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
PACS2,2,4,0,0,0,0,2,4,0,0.108994485854413,inf,0.3810289196999768,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
PACSIN1,3,1,0,0,1,0,3,2,0,0.03597442136310939,inf,0.8385372201147251,inf,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,
PACSIN2,3,4,0,1,0,0,4,4,0,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
PACSIN3,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
PADI1,6,12,1,0,1,0,6,13,1,0.0012921397364403988,inf,2.390602521021566,inf,1.5009603679517426e-05,24.412053970862967,3.609410981452266,1038.6601855195129,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
PADI2,3,2,0,0,0,0,3,2,0,0.03597442136310939,inf,0.8385372201147251,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
PADI3,5,14,2,0,2,0,5,16,2,0.003916934604011342,inf,1.860234948898496,inf,1.0375183364075478e-05,14.247296848992002,3.26923058752702,129.41781747277486,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,
PADI4,2,10,1,0,1,1,2,11,2,0.108994485854413,inf,0.3810289196999768,inf,0.00011768591224542417,20.33314848260924,2.890694879450099,878.9265687414273,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,
PAEP,1,0,0,1,0,0,2,0,0,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,,,,,
PAF1,1,5,0,0,0,0,1,5,0,0.3301717508331197,inf,0.052018464830419324,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
PAFAH1B1,1,3,0,0,0,0,1,3,0,0.3301717508331197,inf,0.052018464830419324,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
PAFAH1B2,0,4,0,0,0,0,0,4,0,,,,,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
PAFAH2,3,8,2,0,1,0,3,9,2,0.03597442136310939,inf,0.8385372201147251,inf,0.0008941761120041015,16.258694234608782,2.1784503892312044,719.0997339648587,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,
PAG1,0,6,1,0,1,0,0,7,1,,,,,0.006487873716412851,12.189116391382642,1.4778146974844977,559.189159820999,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
PAGE1,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
PAGE2B,2,2,0,0,0,0,2,2,0,0.108994485854413,inf,0.3810289196999768,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
PAGE3,2,0,0,0,0,0,2,0,0,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,,,,,
PAGR1,1,0,1,0,0,0,1,0,1,0.3301717508331197,inf,0.052018464830419324,inf,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
PAH,1,6,0,0,0,0,1,6,0,0.3301717508331197,inf,0.052018464830419324,inf,0.0012921397364403988,inf,2.390602521021566,inf,,,,,,,,,,,
PAICS,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
PAIP1,3,4,0,0,0,0,3,4,0,0.03597442136310939,inf,0.8385372201147251,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
PAIP2B,1,0,0,0,0,0,1,0,0,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,,,,,
PAK1,4,4,1,1,0,0,5,4,1,0.04369005683308515,8.1207798198385,0.8032690926837996,399.203114621839,0.011871559049826107,inf,1.3398046898434977,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
PAK2,2,1,0,2,0,0,4,1,0,0.6030400067624689,2.029184483668168,0.14702005829452644,28.004710506925612,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
PAK3,0,3,0,0,0,0,0,3,0,,,,,0.03597442136310939,inf,0.8385372201147251,inf,,,,,2.0,0.0,2.0,0.108994485854413,inf,0.3810289196999768,inf
PAK4,0,3,0,0,1,0,0,4,0,,,,,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,,,,,,,,,,,
PAK6,3,6,1,0,4,0,3,10,1,0.03597442136310939,inf,0.8385372201147251,inf,0.09143223277365428,3.045950979121617,0.7218325174100425,14.681316481947087,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
PAK7,4,13,1,0,0,0,4,13,1,0.011871559049826107,inf,1.3398046898434977,inf,5.466862713669879e-07,inf,6.19796342191271,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
PALB2,6,10,4,0,1,0,6,11,4,0.0012921397364403988,inf,2.390602521021566,inf,0.00011768591224542417,20.33314848260924,2.890694879450099,878.9265687414273,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,
PALD1,4,2,0,0,0,0,4,2,0,0.011871559049826107,inf,1.3398046898434977,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
PALLD,3,6,0,0,0,0,3,6,0,0.03597442136310939,inf,0.8385372201147251,inf,0.0012921397364403988,inf,2.390602521021566,inf,,,,,,,,,,,
PALM,2,0,0,0,0,0,2,0,0,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,,,,,
PALM2,3,7,0,1,0,0,4,3,0,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,0.00042618407311165803,inf,2.9271852990982574,inf,,,,,,,,,,,
PALM2-AKAP2,3,4,0,1,0,0,4,2,0,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
PALMD,3,2,0,0,1,0,3,3,0,0.03597442136310939,inf,0.8385372201147251,inf,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,,,,,,,,,,,
